0, 1, 4096, 262144, 37.7
1, 1, 4096, 524288, 59.3
2, 1, 4096, 1048576, 110.3
3, 1, 4096, 2097152, 219.0
4, 1, 4096, 4194304, 500.1
5, 1, 4096, 8388608, 985.1
6, 1, 4096, 16777216, 2019.3
7, 1, 4096, 33554432, 4802.3
8, 1, 8192, 262144, 21.2
9, 1, 8192, 524288, 42.6
10, 1, 8192, 1048576, 87.9
11, 1, 8192, 2097152, 176.7
12, 1, 8192, 4194304, 420.8
13, 1, 8192, 8388608, 781.1
14, 1, 8192, 16777216, 1801.8
15, 1, 8192, 33554432, 3679.3
16, 1, 16384, 262144, 31.9
17, 1, 16384, 524288, 37.3
18, 1, 16384, 1048576, 78.3
19, 1, 16384, 2097152, 159.9
20, 1, 16384, 4194304, 321.9
21, 1, 16384, 8388608, 695.5
22, 1, 16384, 16777216, 1564.9
23, 1, 16384, 33554432, 3357.1
24, 1, 32768, 262144, 31.5
25, 1, 32768, 524288, 37.6
26, 1, 32768, 1048576, 74.3
27, 1, 32768, 2097152, 155.9
28, 1, 32768, 4194304, 320.6
29, 1, 32768, 8388608, 663.5
30, 1, 32768, 16777216, 1465.8
31, 1, 32768, 33554432, 3142.1
32, 1, 65536, 262144, 19.8
33, 1, 65536, 524288, 51.2
34, 1, 65536, 1048576, 77.6
35, 1, 65536, 2097152, 147.1
36, 1, 65536, 4194304, 288.4
37, 1, 65536, 8388608, 642.9
38, 1, 65536, 16777216, 1428.2
39, 1, 65536, 33554432, 2963.4
40, 1, 131072, 262144, 24.0
41, 1, 131072, 524288, 48.0
42, 1, 131072, 1048576, 91.7
43, 1, 131072, 2097152, 159.0
44, 1, 131072, 4194304, 293.3
45, 1, 131072, 8388608, 615.8
46, 1, 131072, 16777216, 1409.6
47, 1, 131072, 33554432, 2950.3
48, 1, 262144, 262144, 22.3
49, 1, 262144, 524288, 49.3
50, 1, 262144, 1048576, 95.5
51, 1, 262144, 2097152, 171.0
52, 1, 262144, 4194304, 334.0
53, 1, 262144, 8388608, 626.8
54, 1, 262144, 16777216, 1389.2
55, 1, 262144, 33554432, 2945.3
56, 1, 524288, 262144, 20.8
57, 1, 524288, 524288, 46.8
58, 1, 524288, 1048576, 104.0
59, 1, 524288, 2097152, 187.4
60, 1, 524288, 4194304, 366.2
61, 1, 524288, 8388608, 696.3
62, 1, 524288, 16777216, 1364.0
63, 1, 524288, 33554432, 2901.6
64, 2, 4096, 262144, 33.5
65, 2, 4096, 524288, 58.1
66, 2, 4096, 1048576, 105.4
67, 2, 4096, 2097152, 206.5
68, 2, 4096, 4194304, 397.6
69, 2, 4096, 8388608, 912.3
70, 2, 4096, 16777216, 1992.0
71, 2, 4096, 33554432, 4645.4
72, 2, 8192, 262144, 26.2
73, 2, 8192, 524288, 53.2
74, 2, 8192, 1048576, 93.0
75, 2, 8192, 2097152, 172.2
76, 2, 8192, 4194304, 383.4
77, 2, 8192, 8388608, 763.4
78, 2, 8192, 16777216, 1697.1
79, 2, 8192, 33554432, 3850.3
80, 2, 16384, 262144, 24.9
81, 2, 16384, 524288, 40.2
82, 2, 16384, 1048576, 78.7
83, 2, 16384, 2097152, 168.8
84, 2, 16384, 4194304, 332.8
85, 2, 16384, 8388608, 742.9
86, 2, 16384, 16777216, 1571.0
87, 2, 16384, 33554432, 3427.4
88, 2, 32768, 262144, 32.2
89, 2, 32768, 524288, 38.7
90, 2, 32768, 1048576, 77.6
91, 2, 32768, 2097152, 152.7
92, 2, 32768, 4194304, 329.7
93, 2, 32768, 8388608, 675.6
94, 2, 32768, 16777216, 1514.3
95, 2, 32768, 33554432, 3283.5
96, 2, 65536, 262144, 20.8
97, 2, 65536, 524288, 41.7
98, 2, 65536, 1048576, 80.9
99, 2, 65536, 2097152, 151.1
100, 2, 65536, 4194304, 303.7
101, 2, 65536, 8388608, 664.0
102, 2, 65536, 16777216, 1488.0
103, 2, 65536, 33554432, 3121.0
104, 2, 131072, 262144, 24.7
105, 2, 131072, 524288, 55.2
106, 2, 131072, 1048576, 88.0
107, 2, 131072, 2097152, 160.4
108, 2, 131072, 4194304, 302.8
109, 2, 131072, 8388608, 669.9
110, 2, 131072, 16777216, 1486.8
111, 2, 131072, 33554432, 3052.8
112, 2, 262144, 262144, 12.9
113, 2, 262144, 524288, 51.7
114, 2, 262144, 1048576, 99.3
115, 2, 262144, 2097152, 167.5
116, 2, 262144, 4194304, 344.0
117, 2, 262144, 8388608, 662.3
118, 2, 262144, 16777216, 1472.1
119, 2, 262144, 33554432, 3036.4
120, 2, 524288, 262144, 21.8
121, 2, 524288, 524288, 27.0
122, 2, 524288, 1048576, 108.3
123, 2, 524288, 2097152, 195.4
124, 2, 524288, 4194304, 370.0
125, 2, 524288, 8388608, 722.9
126, 2, 524288, 16777216, 1360.5
127, 2, 524288, 33554432, 2940.9
128, 4, 4096, 262144, 37.1
129, 4, 4096, 524288, 69.3
130, 4, 4096, 1048576, 105.6
131, 4, 4096, 2097152, 211.9
132, 4, 4096, 4194304, 402.0
133, 4, 4096, 8388608, 895.0
134, 4, 4096, 16777216, 2165.6
135, 4, 4096, 33554432, 4759.3
136, 4, 8192, 262144, 25.7
137, 4, 8192, 524288, 51.9
138, 4, 8192, 1048576, 87.4
139, 4, 8192, 2097152, 175.0
140, 4, 8192, 4194304, 356.8
141, 4, 8192, 8388608, 779.3
142, 4, 8192, 16777216, 1707.9
143, 4, 8192, 33554432, 3798.0
144, 4, 16384, 262144, 20.6
145, 4, 16384, 524288, 39.4
146, 4, 16384, 1048576, 81.3
147, 4, 16384, 2097152, 164.8
148, 4, 16384, 4194304, 335.6
149, 4, 16384, 8388608, 705.8
150, 4, 16384, 16777216, 1579.3
151, 4, 16384, 33554432, 3412.4
152, 4, 32768, 262144, 19.4
153, 4, 32768, 524288, 49.8
154, 4, 32768, 1048576, 86.6
155, 4, 32768, 2097152, 154.9
156, 4, 32768, 4194304, 317.1
157, 4, 32768, 8388608, 677.7
158, 4, 32768, 16777216, 1484.2
159, 4, 32768, 33554432, 3082.1
160, 4, 65536, 262144, 21.4
161, 4, 65536, 524288, 39.0
162, 4, 65536, 1048576, 83.6
163, 4, 65536, 2097152, 151.4
164, 4, 65536, 4194304, 322.1
165, 4, 65536, 8388608, 663.1
166, 4, 65536, 16777216, 1474.0
167, 4, 65536, 33554432, 3049.7
168, 4, 131072, 262144, 14.3
169, 4, 131072, 524288, 44.3
170, 4, 131072, 1048576, 79.4
171, 4, 131072, 2097152, 158.3
172, 4, 131072, 4194304, 315.4
173, 4, 131072, 8388608, 667.2
174, 4, 131072, 16777216, 1463.3
175, 4, 131072, 33554432, 2997.7
176, 4, 262144, 262144, 13.8
177, 4, 262144, 524288, 43.0
178, 4, 262144, 1048576, 91.4
179, 4, 262144, 2097152, 175.6
180, 4, 262144, 4194304, 345.5
181, 4, 262144, 8388608, 653.7
182, 4, 262144, 16777216, 1464.1
183, 4, 262144, 33554432, 2942.8
184, 4, 524288, 262144, 21.9
185, 4, 524288, 524288, 27.0
186, 4, 524288, 1048576, 71.9
187, 4, 524288, 2097152, 200.4
188, 4, 524288, 4194304, 346.5
189, 4, 524288, 8388608, 716.1
190, 4, 524288, 16777216, 1431.0
191, 4, 524288, 33554432, 3013.8
192, 8, 4096, 262144, 54.5
193, 8, 4096, 524288, 82.1
194, 8, 4096, 1048576, 131.2
195, 8, 4096, 2097152, 228.2
196, 8, 4096, 4194304, 420.7
197, 8, 4096, 8388608, 927.3
198, 8, 4096, 16777216, 1981.9
199, 8, 4096, 33554432, 4490.1
200, 8, 8192, 262144, 44.8
201, 8, 8192, 524288, 77.2
202, 8, 8192, 1048576, 110.5
203, 8, 8192, 2097152, 201.1
204, 8, 8192, 4194304, 372.1
205, 8, 8192, 8388608, 750.4
206, 8, 8192, 16777216, 1628.9
207, 8, 8192, 33554432, 3692.9
208, 8, 16384, 262144, 37.9
209, 8, 16384, 524288, 60.0
210, 8, 16384, 1048576, 101.8
211, 8, 16384, 2097152, 179.5
212, 8, 16384, 4194304, 348.5
213, 8, 16384, 8388608, 696.9
214, 8, 16384, 16777216, 1509.4
215, 8, 16384, 33554432, 3271.2
216, 8, 32768, 262144, 38.4
217, 8, 32768, 524288, 70.5
218, 8, 32768, 1048576, 102.2
219, 8, 32768, 2097152, 176.8
220, 8, 32768, 4194304, 333.8
221, 8, 32768, 8388608, 655.2
222, 8, 32768, 16777216, 1442.6
223, 8, 32768, 33554432, 3092.0
224, 8, 65536, 262144, 26.1
225, 8, 65536, 524288, 65.8
226, 8, 65536, 1048576, 96.1
227, 8, 65536, 2097152, 168.5
228, 8, 65536, 4194304, 325.6
229, 8, 65536, 8388608, 671.6
230, 8, 65536, 16777216, 1394.6
231, 8, 65536, 33554432, 2885.0
232, 8, 131072, 262144, 14.2
233, 8, 131072, 524288, 53.6
234, 8, 131072, 1048576, 103.0
235, 8, 131072, 2097152, 173.0
236, 8, 131072, 4194304, 338.7
237, 8, 131072, 8388608, 640.6
238, 8, 131072, 16777216, 1438.3
239, 8, 131072, 33554432, 2888.5
240, 8, 262144, 262144, 12.7
241, 8, 262144, 524288, 42.9
242, 8, 262144, 1048576, 72.6
243, 8, 262144, 2097152, 183.9
244, 8, 262144, 4194304, 331.1
245, 8, 262144, 8388608, 651.0
246, 8, 262144, 16777216, 1390.8
247, 8, 262144, 33554432, 2878.9
248, 8, 524288, 262144, 21.8
249, 8, 524288, 524288, 26.6
250, 8, 524288, 1048576, 49.4
251, 8, 524288, 2097152, 133.2
252, 8, 524288, 4194304, 366.7
253, 8, 524288, 8388608, 658.8
254, 8, 524288, 16777216, 1374.7
255, 8, 524288, 33554432, 2902.4
256, 16, 4096, 262144, 132.7
257, 16, 4096, 524288, 164.6
258, 16, 4096, 1048576, 212.3
259, 16, 4096, 2097152, 305.6
260, 16, 4096, 4194304, 493.9
261, 16, 4096, 8388608, 970.6
262, 16, 4096, 16777216, 2179.0
263, 16, 4096, 33554432, 4852.0
264, 16, 8192, 262144, 120.2
265, 16, 8192, 524288, 142.4
266, 16, 8192, 1048576, 197.1
267, 16, 8192, 2097152, 264.3
268, 16, 8192, 4194304, 443.2
269, 16, 8192, 8388608, 817.0
270, 16, 8192, 16777216, 1773.3
271, 16, 8192, 33554432, 3650.1
272, 16, 16384, 262144, 107.1
273, 16, 16384, 524288, 133.1
274, 16, 16384, 1048576, 177.1
275, 16, 16384, 2097152, 247.7
276, 16, 16384, 4194304, 403.2
277, 16, 16384, 8388608, 768.0
278, 16, 16384, 16777216, 1549.8
279, 16, 16384, 33554432, 3276.9
280, 16, 32768, 262144, 78.6
281, 16, 32768, 524288, 139.0
282, 16, 32768, 1048576, 165.6
283, 16, 32768, 2097152, 243.2
284, 16, 32768, 4194304, 390.2
285, 16, 32768, 8388608, 726.4
286, 16, 32768, 16777216, 1487.3
287, 16, 32768, 33554432, 2959.0
288, 16, 65536, 262144, 34.2
289, 16, 65536, 524288, 91.4
290, 16, 65536, 1048576, 158.2
291, 16, 65536, 2097152, 236.7
292, 16, 65536, 4194304, 398.8
293, 16, 65536, 8388608, 703.3
294, 16, 65536, 16777216, 1486.0
295, 16, 65536, 33554432, 2946.1
296, 16, 131072, 262144, 14.2
297, 16, 131072, 524288, 46.0
298, 16, 131072, 1048576, 127.4
299, 16, 131072, 2097152, 231.7
300, 16, 131072, 4194304, 397.6
301, 16, 131072, 8388608, 707.8
302, 16, 131072, 16777216, 1445.5
303, 16, 131072, 33554432, 2919.1
304, 16, 262144, 262144, 12.8
305, 16, 262144, 524288, 41.4
306, 16, 262144, 1048576, 60.3
307, 16, 262144, 2097152, 173.0
308, 16, 262144, 4194304, 381.1
309, 16, 262144, 8388608, 738.1
310, 16, 262144, 16777216, 1505.1
311, 16, 262144, 33554432, 2895.5
312, 16, 524288, 262144, 21.8
313, 16, 524288, 524288, 26.5
314, 16, 524288, 1048576, 49.1
315, 16, 524288, 2097152, 115.0
316, 16, 524288, 4194304, 270.8
317, 16, 524288, 8388608, 718.9
318, 16, 524288, 16777216, 1452.1
319, 16, 524288, 33554432, 2883.5
